woi_OrderItemId,woi_OrderId,woi_WebIdEn,woi_SKU,woi_Name,woi_Quantity,woi_ItemTotal
1954,66080,1863,7290016693928,Hayotzer Legato Barbera,1,45.76
1955,66080,65867,7290011253226,Azeka Blend,1,63.56
1956,66083,8327,8327,Explorer Bundle,1,0
1957,66083,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
1958,66083,1863,7290016693928,Hayotzer Legato Barbera,1,50
1959,66083,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,59.32
1960,66083,9323,7290006744876,Mony Nahal Petite Sirah,1,50
1961,66083,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1962,66083,125,7290010888177,Ramat Negev Kadesh Barnea Cabernet Sauvignon,1,50
1963,66083,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,1,50
1964,66085,59012,7290018870297,Tzora Judean Hills Red,3,313.44
1965,66085,59144,7443017560151,Nana Chardonnay,2,176.76
1966,66085,8006,7290019369530,Castel 'C' Blanc du Castel,1,122.27
1967,66085,9640,7290018870389,Tzora Judean Hills Blanc,1,105.32
1968,66088,65430,7290018872147,Agadis Andalus Red Blend,1,93.22
1969,66088,65867,7290011253226,Azeka Blend,1,67.8
1970,66088,9650,705632682074,Cantina Giuliano Chianti,1,66.95
1971,66088,7916,7290010888207,Ramat Negev Neve Midbar Cabernet Sauvignon,1,72.03
1972,66088,54127,7290019158301,Tura Limited Edition,1,72.03
1973,66088,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,50
1974,66088,108,7290010063468,Netofa Latour White,1,80.51
1975,66088,1467,7290006505224,Kishor Red Blend,1,72.03
1976,66092,8254,7290101582359,Binyamina Moshava Chardonnay,7,216.53
1977,66092,62791,7290103681937,Tabor Artisanal Chenin Blanc,3,158.9
1978,66092,58221,7290020284389,Jezreel Gewurztraminer,3,219.92
1979,66092,65763,87752021439,Elvi Vina Encina Tinto,1,31.78
1980,66092,65820,8056040250051,Terra di Seta Toscana,2,95.76
1981,66094,8254,7290101582359,Binyamina Moshava Chardonnay,3,99.15
1982,66094,58184,7290014440104,Midbar 22 Chardonnay,2,67.8
1983,66094,53197,7290014440913,Midbar 22 Cabernet Franc,2,67.8
1984,66094,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1985,66094,8258,7290101582373,Binyamina Moshava Grenache Rosé,2,66.1
1986,66094,7736,7290018907054,Pinto Rosé,1,75.42
1987,66095,8459,8459,Seasonal Wines,1,0
1988,66095,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,58.72
1989,66095,65867,7290011253226,Azeka Blend,1,62.96
1990,66095,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,33.3
1991,66095,9223,7290012798573,Lueria Terrace,1,71.42
1992,66095,9323,7290006744876,Mony Nahal Petite Sirah,1,45.16
1993,66095,61590,7290002363392,Shorr Portofino,1,79.9
1994,66095,3875,321654876547,Backoushe The Carpenter,1,105.32
1995,66098,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,35.31
1996,66098,21,7290101582403,Binyamina Moshava Shiraz,2,60.46
1997,66098,52628,7290017323916,Jerusalem Wineries Emerald Riesling,1,20.91
1998,66098,7809,7290016693898,Hayotzer Bereshit Petit Verdot,1,30.23
1999,66098,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,30.23
2000,66098,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,30.23
2001,66098,58831,7290006744852,Mony M Shiraz,1,30.23
2002,66098,65749,710497648196,Midbar 22 Pinot Gris,1,31.07
2003,66098,56293,7290008921053,Tishbi Adom Sagol,1,30.23
2004,66098,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,35.31
2005,66098,1863,7290016693928,Hayotzer Legato Barbera,1,47.17
2006,66099,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,93.22
2007,66099,8327,8327,Explorer Bundle,1,0
2008,66099,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,60.17
2009,66099,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,46.61
2010,66099,1863,7290016693928,Hayotzer Legato Barbera,1,46.61
2011,66099,9323,7290006744876,Mony Nahal Petite Sirah,2,93.22
2012,66099,125,7290010888177,Ramat Negev Kadesh Barnea Cabernet Sauvignon,1,46.61
2013,66099,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,55.93
2014,66099,9323,7290006744876,Mony Nahal Petite Sirah,1,46.61
2015,66103,54310,54310,Special Value,2,0
2016,66103,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,2,68.75
2017,66103,65867,7290011253226,Azeka Blend,1,64.03
2018,66103,8121,7290013910448,La Foret Blanche Talpiot Dry Red,1,63.19
2019,66103,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,2,92.47
2020,66103,65430,7290018872147,Agadis Andalus Red Blend,1,89.45
2021,66103,8865,3580680000332,Chateau Marquisat de Binet Cuvee Abel,1,102.16
2022,66103,141,693493176170,Shiran The Trio,1,105.55
2023,66105,59028,859372006062,Sadot TPS,1,83.9
2024,66105,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,50
2025,66105,7829,7290015508506,Matar Sauvignon Blanc Semillon,1,80.51
2026,66105,65867,7290011253226,Azeka Blend,1,67.8
2027,66105,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
2028,66105,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
2029,66106,8327,8327,Explorer Bundle,1,0
2030,66106,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,58.71
2031,66106,1863,7290016693928,Hayotzer Legato Barbera,1,45.15
2032,66106,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,54.47
2033,66106,9323,7290006744876,Mony Nahal Petite Sirah,1,45.16
2034,66106,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,45.16
2035,66106,125,7290010888177,Ramat Negev Kadesh Barnea Cabernet Sauvignon,1,45.16
2036,66106,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,1,45.16
2037,66108,141,693493176170,Shiran The Trio,1,109.32
2038,66108,65430,7290018872147,Agadis Andalus Red Blend,1,93.22
2039,66108,9223,7290012798573,Lueria Terrace,1,76.27
2040,66108,57912,7290019289067,Telem Rock and Syrah,1,127.12
2041,66110,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,59.32
2042,66110,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
2043,66111,65430,7290018872147,Agadis Andalus Red Blend,1,93.22
2044,66111,65867,7290011253226,Azeka Blend,1,67.8
2045,66111,71,7290011253127,Gush Etzion Spring River GSM,1,72.03
2046,66111,78,7290018414347,Gvaot Merlot,1,101.69
2047,66111,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
2048,66111,9210,7290017324487,Jerusalem Wineries Windmill Cabernet Sauvignon,1,84.75
2049,66111,1487,7290006505316,Kishor Cabernet Franc,1,83.9
2050,66111,8121,7290013910448,La Foret Blanche Talpiot Dry Red,1,66.95
2051,66111,9223,7290012798573,Lueria Terrace,1,76.27
2052,66111,8150,760851174809,Munitz Shikma,1,101.69
2053,66111,105,7290010063505,Netofa Latour Red,1,80.51
2054,66111,65865,7290019488507,Odem Mountain Odem Forest Red,1,63.56
2055,66111,62193,7290010888726,Ramat Negev BaHuena,1,63.56
2056,66111,1891,7290010888252,Ramat Negev Ramon Cabernet Franc,1,100.85
2057,66111,9667,7290019556640,Rimon The North Lake Cabernet Sauvignon & Syrah,1,97.46
2058,66111,7916,7290010888207,Ramat Negev Neve Midbar Cabernet Sauvignon,1,72.03
2059,66111,62168,850008847523,Tabernacle Reserve Cabernet Sauvignon,1,84.75
2060,66111,1854,7290010587469,Tulip Cabernet Sauvignon,1,66.95
2061,66111,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
2062,66111,1467,7290006505224,Kishor Red Blend,1,72.03
2063,66112,54310,54310,Special Value,1,0
2064,66112,21,7290101582403,Binyamina Moshava Shiraz,1,29.29
2065,66112,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,34.36
2066,66112,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,46.23
2067,66112,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,29.29
2068,66112,53197,7290014440913,Midbar 22 Cabernet Franc,1,30.13
2069,66112,65749,710497648196,Midbar 22 Pinot Gris,1,30.14
2070,66112,58831,7290006744852,Mony M Shiraz,1,29.29
2071,66112,56293,7290008921053,Tishbi Adom Sagol,1,29.29
2072,66112,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,46.23
2073,66113,7788,7290014466470,Golan Heights Yarden Brut Rosé,3,381.36
2074,66113,57061,8714793088504,Vacu Vin Wine Stoppers - Set of 3,1,27.12
2075,66115,7736,7290018907054,Pinto Rosé,3,205.93
2076,66115,9667,7290019556640,Rimon The North Lake Cabernet Sauvignon & Syrah,1,90.68
2077,66115,125,7290010888177,Ramat Negev Kadesh Barnea Cabernet Sauvignon,1,43.22
2078,66127,57682,7290010880225,Lavie Pistachio Chocolate Liqueur,3,168.27
2079,66127,57678,7290010880003,Lavie Dark Chocolate Liqueur,3,163.44
2080,66127,57688,7290010880065,Lavie Blueberry Liqueur,1,49.55
2081,66130,52545,4260097317986,Gehring Roter Hang Riesling,1,80.51
2082,66133,8178,7290018810514,Teperberg Essence Malbec,1,88.98
2083,66136,62155,7290018843420,Tel Shifon Telshi Riesling,2,203.39
2084,66136,8129,7290020299246,Meshek Achiya Tene Gewurztraminer,1,63.56
2085,66136,64977,710497655392,Simia Colombard,1,80.51
2086,66137,61809,61809,Sure Bets Package,1,0
2087,66137,3482,7290015838757,Five Stones Nobility White,1,127.12
2088,66137,7924,693493229203,Shiran Song of the Birds,1,109.32
2089,66138,61590,7290002363392,Shorr Portofino,1,84.75
2090,66139,61809,61809,Sure Bets Package,1,0
2091,66139,7924,693493229203,Shiran Song of the Birds,1,109.32
2092,66140,54310,54310,Special Value,1,0
2093,66140,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
2094,66140,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
2095,66140,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
2096,66141,54310,54310,Special Value,1,0
2097,66141,21,7290101582403,Binyamina Moshava Shiraz,3,99.15
2098,66141,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,3,114.41
2099,66141,53197,7290014440913,Midbar 22 Cabernet Franc,2,67.8
2100,66141,58831,7290006744852,Mony M Shiraz,2,66.1
2101,66141,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
2102,66141,58831,7290006744852,Mony M Shiraz,1,33.05
2103,66142,61590,7290002363392,Shorr Portofino,1,84.75
2104,66145,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
2105,66145,8121,7290013910448,La Foret Blanche Talpiot Dry Red,1,66.95
2106,66145,124,7290010888153,Ramat Negev Kadesh Barnea Negev,1,50
2107,66145,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,59.32
2108,66145,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,1,50
2109,66145,58230,7290018940273,Hayotzer Danza Swing,1,50
2110,66145,1863,7290016693928,Hayotzer Legato Barbera,1,50
2111,66145,65865,7290019488507,Odem Mountain Odem Forest Red,1,63.56
2112,66145,7870,7290014501935,Galil Mountain Alon White,1,55.08
2113,66145,57878,7290108620504,Zion Capital Lions Gate White,1,50
2114,66153,9616,3256931113815,Heidsieck Monopole Blue Top Brut Champagne,1,177.97
2115,66156,53238,7290017324456,Jerusalem Wineries Windmill Fortified Shiraz,1,131.36
2116,66161,21,7290101582403,Binyamina Moshava Shiraz,12,396.61
2117,66161,54310,54310,Special Value,1,0
2118,66161,21,7290101582403,Binyamina Moshava Shiraz,4,132.2
2119,66161,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
2120,66161,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
2121,66161,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
2122,66161,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
2123,66161,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
2124,66161,58831,7290006744852,Mony M Shiraz,1,33.05
2125,66161,56293,7290008921053,Tishbi Adom Sagol,1,33.05
2126,66161,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
2127,66164,54310,54310,Special Value,1,0
2128,66164,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
2129,66164,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
2130,66164,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
2131,66164,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
2132,66164,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
2133,66164,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
2134,66164,58831,7290006744852,Mony M Shiraz,1,33.05
2135,66164,56293,7290008921053,Tishbi Adom Sagol,1,33.05
2136,66164,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
2137,66166,8309,7290019302025,Yatir Forest,1,271.19
2138,66167,8309,7290019302025,Yatir Forest,1,271.19
2139,66168,8178,7290018810514,Teperberg Essence Malbec,1,88.98
2140,66169,8178,7290018810514,Teperberg Essence Malbec,1,88.98
2141,66172,61823,61823,Shabbat Shalom Package,1,0
2142,66172,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
2143,66172,62179,7290103682002,Tabor Artisanal Creation Cabernet Sauvignon,1,93.22
2144,66172,62382,729008426213,Chevel Yehuda Hetzron,1,97.46
2145,66172,57222,7290005491252,Tishbi Strawberry Chardonnay Preserves,1,21.19
2146,66172,54028,608011637699,Negohot Eucalyptus Blossom Honey,1,29.66
2147,66175,1891,7290010888252,Ramat Negev Ramon Cabernet Franc,5,504.24
2148,66178,7564,34534531,Yaacov Oryah The Silent Hunter,1,131.36
2149,66178,9640,7290018870389,Tzora Judean Hills Blanc,1,110.17
2150,66178,64962,7290103682033,Tabor Artisanal Viognier,1,72.03
2151,66178,62791,7290103681937,Tabor Artisanal Chenin Blanc,1,55.08
2152,66178,62636,7290012029738,Ramot Naftaly Chardonnay,1,110.17
2153,66178,64977,710497655392,Simia Colombard,1,80.51
2154,66178,108,7290010063468,Netofa Latour White,1,80.51
2155,66178,7870,7290014501935,Galil Mountain Alon White,1,55.08
2156,66178,75,7290018414255,Gvaot Gofna Chardonnay Cabernet Sauvignon,1,100.85
2157,66178,9393,7290008497831,Agur Blanc,1,78.81
2158,66178,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,1,63.56
2159,66178,65426,7290018872253,Agadis Granada Cabernet Sauvignon,1,127.12
2160,66178,72,7290018414415,Gvaot Gofna Cabernet Franc Reserve,1,143.22
2161,66178,80,7290018414422,Gvaot Gofna Petit Verdot,1,143.22
2162,66178,8270,87752036099,Gros Shoham Black Onyx Cabernet Sauvignon,1,127.12
2163,66178,1487,7290006505316,Kishor Cabernet Franc,1,83.9
2164,66178,1727,7290006505200,Kishor Metzudat Tefen,1,122.88
2165,66178,57084,7290006744814,Mony Estate Reserve Cabernet Sauvignon,1,75.42
2166,66178,65942,5432154323,Penina's Wine Tempest Carignan Blend,1,105.93
2167,66178,59016,7290018870471,Tzora Shoresh Red,1,144.07
2168,66179,9210,7290017324487,Jerusalem Wineries Windmill Cabernet Sauvignon,1,84.75
2169,66180,57084,7290006744814,Mony Estate Reserve Cabernet Sauvignon,5,377.12
2170,66180,9231,7290006744913,Mony Nahal Caladoc Rosé,7,350
2171,66180,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
2172,66180,58184,7290014440104,Midbar 22 Chardonnay,3,101.69
2173,66180,52573,7290006744920,Mony Estate Reserve Chardonnay,1,75.42
2174,66180,53197,7290014440913,Midbar 22 Cabernet Franc,7,237.29
2175,66183,3875,321654876547,Backoushe The Carpenter,6,661.02
2176,66185,62155,7290018843420,Tel Shifon Telshi Riesling,5,508.47
2177,66185,1863,7290016693928,Hayotzer Legato Barbera,1,50
2178,66188,9315,7290019158394,Tura Mountain Peak,1,194.92
2179,66189,9315,7290019158394,Tura Mountain Peak,1,194.92
2180,66190,9315,7290019158394,Tura Mountain Peak,1,194.92
2181,66192,62323,7290013910387,La Foret Blanche Dvir Estate Red Blend,1,101.69
2182,66193,7870,7290014501935,Galil Mountain Alon White,1,55.08
2183,66193,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
2184,66194,57219,7290005491351,Tishbi Cabernet Onion Spread,1,21.19
2185,66196,54127,7290019158301,Tura Limited Edition,1,72.03
2186,66196,65865,7290019488507,Odem Mountain Odem Forest Red,1,63.56
2187,66196,64962,7290103682033,Tabor Artisanal Viognier,2,144.07
2188,66196,1854,7290010587469,Tulip Cabernet Sauvignon,1,66.95
2189,66196,7756,7290103681241,Tabor Moscato,1,33.05
